url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,43,Down The Aisle Of Love,The Quin-Tones,Down The Aisle Of LoveThe Quin-Tones,1,87,43,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,50,How The Time Flies,Jerry Wallace,How The Time FliesJerry Wallace,1,49,49,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,55,Near You,Roger Williams,Near YouRoger Williams,1,88,55,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,65,My Life,Chuck Willis,My LifeChuck Willis,1,89,65,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,66,Fire Of Love,Jody Reynolds,Fire Of LoveJody Reynolds,1,90,66,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,37,Yakety Yak,The Coasters,Yakety YakThe Coasters,1,35,7,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,69,You Cheated,The Shields,You CheatedThe Shields,1,94,69,2
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,68,When Will I Know,George Hamilton IV,When Will I KnowGeorge Hamilton IV,1,65,65,2
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,8,When,Kalin Twins,WhenKalin Twins,1,10,5,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,77,Where The Blue Of The Night,Tommy Mara,Where The Blue Of The NightTommy Mara,2,,77,2
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,16,Willie And The Hand Jive,The Johnny Otis Show,Willie And The Hand JiveThe Johnny Otis Show,1,12,9,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,41,Win Your Love For Me,Sam Cooke,Win Your Love For MeSam Cooke,1,45,41,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,49,Put A Ring On My Finger,Les Paul And Mary Ford,Put A Ring On My FingerLes Paul And Mary Ford,1,59,49,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,57,"Summertime, Summertime",The Jamies,"Summertime, SummertimeThe Jamies",1,61,57,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,62,Dance Everyone Dance,Betty Madigan,Dance Everyone DanceBetty Madigan,1,68,62,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,82,Devotion,Janice Harper,DevotionJanice Harper,1,86,82,3
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,31,La Paloma,Billy Vaughn And His Orchestra,La PalomaBilly Vaughn And His Orchestra,1,39,31,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,81,Topsy II,Cozy Cole,Topsy IICozy Cole,1,82,81,2
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,86,Treasure Of Your Love,Eileen Rodgers,Treasure Of Your LoveEileen Rodgers,1,100,86,2
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,97,Up Until Now,Johnnie Ray,Up Until NowJohnnie Ray,1,,97,1
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,21,Devoted To You,The Everly Brothers,Devoted To YouThe Everly Brothers,1,15,15,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,24,Tears On My Pillow,Little Anthony And The Imperials,Tears On My PillowLittle Anthony And The Imperials,1,26,24,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,29,Susie Darlin',Robin Luke,Susie Darlin'Robin Luke,1,23,23,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,63,Cerveza,Boots Brown And His Blockbusters,CervezaBoots Brown And His Blockbusters,1,67,63,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,67,Chariot Rock,The Champs,Chariot RockThe Champs,1,69,67,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,3,Bird Dog,The Everly Brothers,Bird DogThe Everly Brothers,1,3,3,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,5,Poor Little Fool,Ricky Nelson,Poor Little FoolRicky Nelson,1,6,1,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,6,Patricia,Perez Prado And His Orchestra,PatriciaPerez Prado And His Orchestra,1,7,2,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,10,Are You Really Mine,Jimmie Rodgers,Are You Really MineJimmie Rodgers,1,20,10,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,11,Born Too Late,Poni-Tails,Born Too LatePoni-Tails,1,8,8,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,13,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,Rebel-'rouserDuane Eddy His Twangy Guitar And The Rebels,1,11,6,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,17,Rock-in Robin,Bobby Day,Rock-in RobinBobby Day,1,25,17,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,18,Splish Splash,Bobby Darin,Splish SplashBobby Darin,1,16,3,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,20,Summertime Blues,Eddie Cochran,Summertime BluesEddie Cochran,1,24,20,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,25,Stupid Cupid,Connie Francis,Stupid CupidConnie Francis,1,22,22,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,28,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,Somebody Touched MeBuddy Knox with the Rhythm Orchids,1,28,22,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,34,A Certain Smile,Johnny Mathis,A Certain SmileJohnny Mathis,1,34,22,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,35,One Summer Night,The Danleers,One Summer NightThe Danleers,1,27,16,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,39,She Was Only Seventeen (He Was One Year More),Marty Robbins,She Was Only Seventeen (He Was One Year More)Marty Robbins,1,38,38,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,40,Chantilly Lace,Big Bopper,Chantilly LaceBig Bopper,1,30,29,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,44,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,Betty Lou Got A New Pair Of ShoesBobby Freeman,1,37,37,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,46,Come Closer To Me (Acercate Mas),Nat King Cole,Come Closer To Me (Acercate Mas)Nat King Cole,1,56,46,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,47,Over And Over,Bobby Day,Over And OverBobby Day,1,41,41,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,52,Blue Blue Day,Don Gibson,Blue Blue DayDon Gibson,1,43,32,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,59,By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,By The Light Of The Silvery MoonJimmy Bowen with the Rhythm Orchids,1,52,50,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,70,Don't Ask Me Why,Elvis Presley With The Jordanaires,Don't Ask Me WhyElvis Presley With The Jordanaires,1,54,34,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,75,Do You Want To Dance,Bobby Freeman,Do You Want To DanceBobby Freeman,1,47,20,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,87,That's How Much I Love You,Pat Boone,That's How Much I Love YouPat Boone,1,64,39,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,88,Angel Baby,Dean Martin,Angel BabyDean Martin,1,60,30,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,15,Volare (Nel Blu Dipinto Di Blu),Dean Martin,Volare (Nel Blu Dipinto Di Blu)Dean Martin,1,19,15,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,80,"Volare (Nel Blu, Dipinto Di Blu)",The McGuire Sisters,"Volare (Nel Blu, Dipinto Di Blu)The McGuire Sisters",1,,80,1
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,96,Week End,The Kingsmen,Week EndThe Kingsmen,1,,96,1
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,14,Western Movies,The Olympics,Western MoviesThe Olympics,1,13,13,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,51,What Am I Living For,Chuck Willis,What Am I Living ForChuck Willis,1,50,25,5
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,89,Leroy,Jack Scott,LeroyJack Scott,2,83,83,4
http://www.billboard.com/charts/hot-100/1958-08-30,8/30/1958,91,Hey Girl - Hey Boy,Oscar McLollie and Jeanette Baker,Hey Girl - Hey BoyOscar McLollie and Jeanette Baker,2,76,61,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,85,I'll Make It All Up To You,Jerry Lee Lewis And His Pumping Piano,I'll Make It All Up To YouJerry Lee Lewis And His Pumping Piano,1,,85,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,88,Firefly,Tony Bennett,FireflyTony Bennett,1,,88,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,92,Invitation To The Blues,Ray Price,Invitation To The BluesRay Price,1,,92,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,93,Guess I've Been Around Too Long,Carl Smith,Guess I've Been Around Too LongCarl Smith,1,,93,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,96,My Lucky Love,Doug Franklin With The Bluenotes,My Lucky LoveDoug Franklin With The Bluenotes,1,,96,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,100,The Freeze,Tony And Joe,The FreezeTony And Joe,1,76,33,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,59,The Green Mosquito,The Tune Rockers,The Green MosquitoThe Tune Rockers,1,60,59,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,95,The Ballad Of Thunder Road,Robert Mitchum,The Ballad Of Thunder RoadRobert Mitchum,1,,95,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,30,The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two,The Ways Of A Woman In LoveJohnny Cash And The Tennessee Two,1,58,30,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,54,The Wizard,Jimmie Rodgers,The WizardJimmie Rodgers,1,45,45,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,60,Think It Over,The Crickets,Think It OverThe Crickets,1,42,27,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,79,Alone With You,Faron Young,Alone With YouFaron Young,2,,79,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,78,Blue Boy,Jim Reeves,Blue BoyJim Reeves,2,,78,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,70,La-Do-Dada,Dale Hawkins,La-Do-DadaDale Hawkins,1,98,70,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,44,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,Tea For Two Cha ChaThe Tommy Dorsey Orchestra,1,74,44,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,68,"Promise Me, Love",Andy Williams,"Promise Me, LoveAndy Williams",1,79,68,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,77,Please Don't Do It,Dale Wright And The Wright Guys With the Dons,Please Don't Do ItDale Wright And The Wright Guys With the Dons,1,85,77,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,87,Over The Weekend,The Playboys,Over The WeekendThe Playboys,1,93,87,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,89,Blue Ribbon Baby,Tommy Sands And The Raiders,Blue Ribbon BabyTommy Sands And The Raiders,1,94,89,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,26,La Paloma,Billy Vaughn And His Orchestra,La PalomaBilly Vaughn And His Orchestra,1,31,26,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,1,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré)Domenico Modugno,1,1,1,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,2,Little Star,The Elegants,Little StarThe Elegants,1,2,1,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,4,Just A Dream,Jimmy Clanton And His Rockets,Just A DreamJimmy Clanton And His Rockets,1,4,4,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,43,No One Knows,Dion & The Belmonts,No One KnowsDion & The Belmonts,1,84,43,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,74,Yakety Yak,The Coasters,Yakety YakThe Coasters,1,37,7,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,94,Yes I Want You,Ivory Joe Hunter,Yes I Want YouIvory Joe Hunter,1,,94,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,46,You Cheated,The Shields,You CheatedThe Shields,1,69,46,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,91,You're A Sweetheart,Little Willie John,You're A SweetheartLittle Willie John,2,,91,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,75,When Will I Know,George Hamilton IV,When Will I KnowGeorge Hamilton IV,1,68,65,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,21,When,Kalin Twins,WhenKalin Twins,1,8,5,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,76,Where The Blue Of The Night,Tommy Mara,Where The Blue Of The NightTommy Mara,2,77,76,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,17,Willie And The Hand Jive,The Johnny Otis Show,Willie And The Hand JiveThe Johnny Otis Show,1,16,9,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,35,Win Your Love For Me,Sam Cooke,Win Your Love For MeSam Cooke,1,41,35,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,51,Ramrod,Duane Eddy His Twangy Guitar And The Rebels,RamrodDuane Eddy His Twangy Guitar And The Rebels,1,53,51,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,52,Carol,Chuck Berry,CarolChuck Berry,1,56,52,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,71,City Lights,Ray Price,City LightsRay Price,1,72,71,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,82,Count Every Star,The Rivieras,Count Every StarThe Rivieras,1,73,73,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,83,Strange Are The Ways Of Love,Gogi Grant,Strange Are The Ways Of LoveGogi Grant,1,83,80,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,11,It's All In The Game,Tommy Edwards,It's All In The GameTommy Edwards,1,22,11,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,23,Down The Aisle Of Love,The Quin-Tones,Down The Aisle Of LoveThe Quin-Tones,1,43,23,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,25,Near You,Roger Williams,Near YouRoger Williams,1,55,25,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,27,Lazy Summer Night,The Four Preps,Lazy Summer NightThe Four Preps,1,38,27,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,58,How The Time Flies,Jerry Wallace,How The Time FliesJerry Wallace,1,50,49,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,61,My Life,Chuck Willis,My LifeChuck Willis,1,65,61,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,72,Your Cheatin' Heart,George Hamilton IV,Your Cheatin' HeartGeorge Hamilton IV,1,,72,1
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,66,Topsy II,Cozy Cole,Topsy IICozy Cole,1,81,66,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,69,Treasure Of Your Love,Eileen Rodgers,Treasure Of Your LoveEileen Rodgers,1,86,69,3
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,81,Up Until Now,Johnnie Ray,Up Until NowJohnnie Ray,1,97,81,2
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,7,My True Love,Jack Scott,My True LoveJack Scott,1,7,3,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,9,Ginger Bread,Frankie Avalon,Ginger BreadFrankie Avalon,1,9,9,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,12,Fever,Peggy Lee,FeverPeggy Lee,1,12,8,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,18,Everybody Loves A Lover,Doris Day,Everybody Loves A LoverDoris Day,1,19,14,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,24,If Dreams Came True,Pat Boone,If Dreams Came TruePat Boone,1,23,12,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,29,Moon Talk,Perry Como,Moon TalkPerry Como,1,30,29,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,36,Itchy Twitchy Feeling,Bobby Hendricks,Itchy Twitchy FeelingBobby Hendricks,1,32,32,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,38,Early In The Morning,The Rinky-Dinks,Early In The MorningThe Rinky-Dinks,1,33,24,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,47,Early In The Morning,Buddy Holly,Early In The MorningBuddy Holly,1,36,32,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,55,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),Patti Page,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up)Patti Page,1,27,13,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,56,Hard Headed Woman,Elvis Presley With The Jordanaires,Hard Headed WomanElvis Presley With The Jordanaires,1,26,4,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,57,Guess Things Happen That Way,Johnny Cash And The Tennessee Two,Guess Things Happen That WayJohnny Cash And The Tennessee Two,1,54,21,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,63,Gotta Have Rain,Eydie Gorme,Gotta Have RainEydie Gorme,1,64,63,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,64,Enchanted Island,The Four Lads,Enchanted IslandThe Four Lads,1,71,29,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,80,Kathy-O,The Diamonds,Kathy-OThe Diamonds,1,61,45,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,97,Endless Sleep,Jody Reynolds,Endless SleepJody Reynolds,1,92,17,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,40,Put A Ring On My Finger,Les Paul And Mary Ford,Put A Ring On My FingerLes Paul And Mary Ford,1,49,40,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,42,Dance Everyone Dance,Betty Madigan,Dance Everyone DanceBetty Madigan,1,62,42,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,48,"Summertime, Summertime",The Jamies,"Summertime, SummertimeThe Jamies",1,57,48,4
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,31,Summertime Blues,Eddie Cochran,Summertime BluesEddie Cochran,1,20,20,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,32,One Summer Night,The Danleers,One Summer NightThe Danleers,1,35,16,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,13,Tears On My Pillow,Little Anthony And The Imperials,Tears On My PillowLittle Anthony And The Imperials,1,24,13,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,22,Devoted To You,The Everly Brothers,Devoted To YouThe Everly Brothers,1,21,15,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,28,Susie Darlin',Robin Luke,Susie Darlin'Robin Luke,1,29,23,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,62,Cerveza,Boots Brown And His Blockbusters,CervezaBoots Brown And His Blockbusters,1,63,62,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,67,Chariot Rock,The Champs,Chariot RockThe Champs,1,67,67,5
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,3,Bird Dog,The Everly Brothers,Bird DogThe Everly Brothers,1,3,3,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,5,Patricia,Perez Prado And His Orchestra,PatriciaPerez Prado And His Orchestra,1,6,2,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,6,Poor Little Fool,Ricky Nelson,Poor Little FoolRicky Nelson,1,5,1,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,8,Rock-in Robin,Bobby Day,Rock-in RobinBobby Day,1,17,8,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,14,Born Too Late,Poni-Tails,Born Too LatePoni-Tails,1,11,8,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,16,Are You Really Mine,Jimmie Rodgers,Are You Really MineJimmie Rodgers,1,10,10,6
http://www.billboard.com/charts/hot-100/1958-09-06,9/6/1958,19,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,Rebel-'rouserDuane Eddy His Twangy Guitar And The Rebels,1,13,6,6
